Units: ENERGY (Kilo), interval
"Meter ID:" "Date" "Time" "Int.Len" "kWh-Del" "kVARh-Del" "kWh-Rec" "kVARh-Rec"
"            02811825" "01/05/19" "00:15" 15 0,752350000000000 0,302800000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "05:00" 15 0,000000000000000 0,000000000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "05:15" 15 0,000000000000000 0,000000000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "05:30" 15 0,000000000000000 0,000000000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "05:45" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "06:00" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "06:15" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "06:30" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "06:45" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "07:00" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "07:15" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "07:30" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "07:45" 15 0,000025000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "08:00" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "08:15" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "08:30" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "08:45" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "09:00" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "09:15" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "09:30" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "09:45" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "10:00" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "10:15" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "10:30" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "10:45" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "11:00" 15 0,000000000000000 0,000000000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "11:15" 15 0,000000000000000 0,000000000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "11:30" 15 0,000000000000000 0,000000000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "11:45" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "12:00" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "12:15" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "12:30" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "12:45" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "13:00" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "13:15" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "13:30" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "13:45" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "14:00" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "14:15" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "14:30" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "14:45" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "15:00" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "15:15" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "15:30" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "15:45" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "16:00" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "16:15" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "16:30" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "16:45" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "17:00" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "17:15" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "17:30" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "17:45" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "18:00" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "18:15" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "18:30" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "18:45" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "19:00" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "19:15" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "19:30" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "19:45" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "20:00" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "20:15" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "20:30" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "20:45" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "21:00" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "21:15" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "21:30" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "21:45" 15 0,000025000000000 0,000050000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "22:00" 15 0,000000000000000 0,000000000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "22:15" 15 0,000000000000000 0,000000000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "22:30" 15 0,000000000000000 0,000000000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "22:45" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "23:00" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "23:15" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "23:30" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "23:45" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "01/05/19" "24:00" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "00:15" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "00:30" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "00:45" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "01:00" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "01:15" 15 0,000025000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "01:30" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "01:45" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "02:00" 15 0,000025000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "02:15" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "02:30" 15 0,174800000000000 0,078425000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "02:45" 15 0,742875000000000 0,299125000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "03:00" 15 0,748575000000000 0,301950000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "03:15" 15 0,751925000000000 0,303225000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "03:30" 15 0,756175000000000 0,304850000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "03:45" 15 0,758750000000000 0,305825000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "04:00" 15 0,761225000000000 0,306900000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "04:15" 15 0,763550000000000 0,307775000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "04:30" 15 0,764025000000000 0,308125000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "04:45" 15 0,766025000000000 0,309075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "05:00" 15 0,766925000000000 0,309400000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "05:15" 15 0,766875000000000 0,309250000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "05:30" 15 0,767375000000000 0,309475000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "05:45" 15 0,767550000000000 0,309600000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "06:00" 15 0,769250000000000 0,310275000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "06:15" 15 0,768825000000000 0,310200000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "06:30" 15 0,769650000000000 0,310725000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "06:45" 15 0,770575000000000 0,311200000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "07:00" 15 0,771125000000000 0,311150000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "07:15" 15 0,771100000000000 0,311075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "07:30" 15 0,772225000000000 0,311700000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "07:45" 15 0,772425000000000 0,311875000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "08:00" 15 0,772775000000000 0,311975000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "08:15" 15 0,772750000000000 0,311575000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "08:30" 15 0,773450000000000 0,311950000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "08:45" 15 0,773700000000000 0,311950000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "09:00" 15 0,773975000000000 0,311950000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "09:15" 15 0,773575000000000 0,311800000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "09:30" 15 0,773725000000000 0,311800000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "09:45" 15 0,773750000000000 0,311800000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "10:00" 15 0,774175000000000 0,311975000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "10:15" 15 0,773900000000000 0,311800000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "10:30" 15 0,773975000000000 0,311825000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "10:45" 15 0,422475000000000 0,170350000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "11:00" 15 0,000000000000000 0,000000000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "11:15" 15 0,072175000000000 0,036225000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "11:30" 15 0,758425000000000 0,303525000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "11:45" 15 0,762650000000000 0,306400000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "12:00" 15 0,764950000000000 0,308250000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "12:15" 15 0,765350000000000 0,308725000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "12:30" 15 0,765925000000000 0,308825000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "12:45" 15 0,766750000000000 0,309450000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "13:00" 15 0,767375000000000 0,309600000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "13:15" 15 0,767775000000000 0,309750000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "13:30" 15 0,767875000000000 0,309325000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "13:45" 15 0,767325000000000 0,308675000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "14:00" 15 0,768025000000000 0,308875000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "14:15" 15 0,767875000000000 0,308800000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "14:30" 15 0,768700000000000 0,309250000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "14:45" 15 0,769400000000000 0,309500000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "15:00" 15 0,769675000000000 0,309925000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "15:15" 15 0,771200000000000 0,310875000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "15:30" 15 0,771475000000000 0,311225000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "15:45" 15 0,771825000000000 0,311625000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "16:00" 15 0,772350000000000 0,311675000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "16:15" 15 0,772750000000000 0,311900000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "16:30" 15 0,773200000000000 0,312275000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "16:45" 15 0,773550000000000 0,312450000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "17:00" 15 0,773175000000000 0,312250000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "17:15" 15 0,773050000000000 0,311950000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "17:30" 15 0,684625000000000 0,276500000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "17:45" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "18:00" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "18:15" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "18:30" 15 0,000025000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "18:45" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "19:00" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "19:15" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "19:30" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "19:45" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "20:00" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "20:15" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "20:30" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "20:45" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "21:00" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "21:15" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "21:30" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "21:45" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "22:00" 15 0,000025000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "22:15" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "22:30" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "22:45" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "23:00" 15 0,000050000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "23:15" 15 0,000050000000000 0,000075000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "23:30" 15 0,037225000000000 0,022975000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "23:45" 15 0,739550000000000 0,296950000000000 0,000000000000000 0,000000000000000
"            02811825" "02/05/19" "24:00" 15 0,747500000000000 0,301250000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "00:15" 15 0,750175000000000 0,302725000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "00:30" 15 0,754575000000000 0,304675000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "00:45" 15 0,757650000000000 0,306050000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "01:00" 15 0,759925000000000 0,306850000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "01:15" 15 0,760650000000000 0,306725000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "01:30" 15 0,760650000000000 0,306375000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "01:45" 15 0,762550000000000 0,307525000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "02:00" 15 0,763125000000000 0,308150000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "02:15" 15 0,763825000000000 0,309025000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "02:30" 15 0,764325000000000 0,309225000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "02:45" 15 0,765075000000000 0,309175000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "03:00" 15 0,765525000000000 0,309275000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "03:15" 15 0,766600000000000 0,309675000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "03:30" 15 0,766750000000000 0,309775000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "03:45" 15 0,767250000000000 0,309925000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "04:00" 15 0,767425000000000 0,309875000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "04:15" 15 0,767500000000000 0,309825000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "04:30" 15 0,767775000000000 0,309825000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "04:45" 15 0,768475000000000 0,310175000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "05:00" 15 0,768975000000000 0,310450000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "05:15" 15 0,769550000000000 0,310600000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "05:30" 15 0,770175000000000 0,310975000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "05:45" 15 0,769900000000000 0,310675000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "06:00" 15 0,769775000000000 0,310975000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "06:15" 15 0,770025000000000 0,311150000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "06:30" 15 0,770000000000000 0,311025000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "06:45" 15 0,770275000000000 0,310950000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "07:00" 15 0,769550000000000 0,310650000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "07:15" 15 0,768975000000000 0,310025000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "07:30" 15 0,768700000000000 0,309725000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "07:45" 15 0,768775000000000 0,309550000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "08:00" 15 0,768225000000000 0,309175000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "08:15" 15 0,767875000000000 0,309000000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "08:30" 15 0,768475000000000 0,309325000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "08:45" 15 0,768525000000000 0,309300000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "09:00" 15 0,768350000000000 0,309150000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "09:15" 15 0,767950000000000 0,308850000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "09:30" 15 0,768200000000000 0,309175000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "09:45" 15 0,767775000000000 0,308825000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "10:00" 15 0,767125000000000 0,308450000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "10:15" 15 0,767050000000000 0,308325000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "10:30" 15 0,766525000000000 0,307975000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "10:45" 15 0,766525000000000 0,307900000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "11:00" 15 0,766100000000000 0,307725000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "11:15" 15 0,766400000000000 0,307825000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "11:30" 15 0,766425000000000 0,307875000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "11:45" 15 0,766350000000000 0,307850000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "12:00" 15 0,766300000000000 0,307925000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "12:15" 15 0,766475000000000 0,308275000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "12:30" 15 0,766025000000000 0,308050000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "12:45" 15 0,766225000000000 0,308150000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "13:00" 15 0,765550000000000 0,307400000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "13:15" 15 0,765075000000000 0,307300000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "13:30" 15 0,765775000000000 0,307575000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "13:45" 15 0,764550000000000 0,306950000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "14:00" 15 0,764550000000000 0,306850000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "14:15" 15 0,764350000000000 0,306925000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "14:30" 15 0,764275000000000 0,306925000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "14:45" 15 0,763800000000000 0,306625000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "15:00" 15 0,763950000000000 0,306675000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "15:15" 15 0,763950000000000 0,306725000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "15:30" 15 0,764375000000000 0,306975000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "15:45" 15 0,763875000000000 0,306750000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "16:00" 15 0,764675000000000 0,307025000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "16:15" 15 0,764700000000000 0,307225000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "16:30" 15 0,764875000000000 0,307500000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "16:45" 15 0,765225000000000 0,307825000000000 0,000000000000000 0,000000000000000
"            02811825" "03/05/19" "17:00" 15 0,764850000000000 0,307725000000000 0,000000000000000 0,000000000000000
