Fecha	Inicio	Fin	1-1:1.5 kW	1-1:2.5 kW	1-1:3.5 kvar	1-1:4.5 kvar	1-1:5.5 kvar	1-1:6.5 kvar	1-1:7.5 kvar	1-1:8.5 kvar	Estado	
01/05/2019	12:00 a.m.	12:15 a.m.	0,988	0,0	0,4776	0,0	0,4777	0,0	0,0	0,0	0000 0000	
01/05/2019	12:15 a.m.	12:30 a.m.	0,9726	0,0	0,4637	0,0	0,4637	0,0	0,0	0,0	0000 0000	
01/05/2019	12:30 a.m.	12:45 a.m.	0,956	0,0	0,4421	0,0	0,4421	0,0	0,0	0,0	0000 0000	
01/05/2019	12:45 a.m.	01:00 a.m.	0,9784	0,0	0,4813	0,0	0,4812	0,0	0,0	0,0	0000 0000	
01/05/2019	01:00 a.m.	01:15 a.m.	0,9703	0,0	0,47	0,0	0,47	0,0	0,0	0,0	0000 0000	
01/05/2019	01:15 a.m.	01:30 a.m.	0,9516	0,0	0,4386	0,0	0,4387	0,0	0,0	0,0	0000 0000	
01/05/2019	01:30 a.m.	01:45 a.m.	0,9657	0,0	0,4714	0,0	0,4713	0,0	0,0	0,0	0000 0000	
01/05/2019	01:45 a.m.	02:00 a.m.	0,9649	0,0	0,4733	0,0	0,4734	0,0	0,0	0,0	0000 0000	
01/05/2019	02:00 a.m.	02:15 a.m.	0,9454	0,0	0,4357	0,0	0,4356	0,0	0,0	0,0	0000 0000	
01/05/2019	02:15 a.m.	02:30 a.m.	0,9542	0,0	0,4619	0,0	0,462	0,0	0,0	0,0	0000 0000	
01/05/2019	02:30 a.m.	02:45 a.m.	0,959	0,0	0,4731	0,0	0,473	0,0	0,0	0,0	0000 0000	
01/05/2019	02:45 a.m.	03:00 a.m.	0,9428	0,0	0,4369	0,0	0,437	0,0	0,0	0,0	0000 0000	
01/05/2019	03:00 a.m.	03:15 a.m.	0,9479	0,0	0,45	0,0	0,4499	0,0	0,0	0,0	0000 0000	
01/05/2019	03:15 a.m.	03:30 a.m.	0,9592	0,0	0,4723	0,0	0,4724	0,0	0,0	0,0	0000 0000	
01/05/2019	03:30 a.m.	03:45 a.m.	0,9489	0,0	0,4472	0,0	0,4472	0,0	0,0	0,0	0000 0000	
01/05/2019	03:45 a.m.	04:00 a.m.	0,9489	0,0	0,4474	0,0	0,4474	0,0	0,0	0,0	0000 0000	
01/05/2019	04:00 a.m.	04:15 a.m.	0,9663	0,0	0,4754	0,0	0,4753	0,0	0,0	0,0	0000 0000	
01/05/2019	04:15 a.m.	04:30 a.m.	0,9579	0,0	0,455	0,0	0,4551	0,0	0,0	0,0	0000 0000	
01/05/2019	04:30 a.m.	04:45 a.m.	0,9537	0,0	0,4489	0,0	0,4489	0,0	0,0	0,0	0000 0000	
01/05/2019	04:45 a.m.	05:00 a.m.	0,9768	0,0	0,485	0,0	0,485	0,0	0,0	0,0	0000 0000	
01/05/2019	05:00 a.m.	05:15 a.m.	0,9641	0,0	0,4602	0,0	0,4601	0,0	0,0	0,0	0000 0000	
01/05/2019	05:15 a.m.	05:30 a.m.	0,9575	0,0	0,4364	0,0	0,4364	0,0	0,0	0,0	0000 0000	
01/05/2019	05:30 a.m.	05:45 a.m.	0,9819	0,0	0,4636	0,0	0,4637	0,0	0,0	0,0	0000 0000	
01/05/2019	05:45 a.m.	06:00 a.m.	0,9858	0,0	0,457	0,0	0,457	0,0	0,0	0,0	0000 0000	
01/05/2019	06:00 a.m.	06:15 a.m.	0,9717	0,0	0,4309	0,0	0,4308	0,0	0,0	0,0	0000 0000	
01/05/2019	06:15 a.m.	06:30 a.m.	0,9964	0,0	0,4692	0,0	0,4693	0,0	0,0	0,0	0000 0000	
01/05/2019	06:30 a.m.	06:45 a.m.	1,0069	0,0	0,4719	0,0	0,4719	0,0	0,0	0,0	0000 0000	
01/05/2019	06:45 a.m.	07:00 a.m.	0,9926	0,0	0,4372	0,0	0,4372	0,0	0,0	0,0	0000 0000	
01/05/2019	07:00 a.m.	07:15 a.m.	1,0112	0,0	0,4634	0,0	0,4633	0,0	0,0	0,0	0000 0000	
01/05/2019	07:15 a.m.	07:30 a.m.	1,015	0,0	0,4782	0,0	0,4782	0,0	0,0	0,0	0000 0000	
01/05/2019	07:30 a.m.	07:45 a.m.	1,0089	0,0	0,458	0,0	0,4581	0,0	0,0	0,0	0000 0000	
01/05/2019	07:45 a.m.	08:00 a.m.	1,0087	0,0	0,4533	0,0	0,4533	0,0	0,0	0,0	0000 0000	
01/05/2019	08:00 a.m.	08:15 a.m.	1,0312	0,0	0,4858	0,0	0,4858	0,0	0,0	0,0	0000 0000	
01/05/2019	08:15 a.m.	08:30 a.m.	1,0321	0,0	0,4825	0,0	0,4824	0,0	0,0	0,0	0000 0000	
01/05/2019	08:30 a.m.	08:45 a.m.	1,0274	0,0	0,4653	0,0	0,4654	0,0	0,0	0,0	0000 0000	
01/05/2019	08:45 a.m.	09:00 a.m.	1,0293	0,0	0,4717	0,0	0,4717	0,0	0,0	0,0	0000 0000	
01/05/2019	09:00 a.m.	09:15 a.m.	1,0381	0,0	0,4927	0,0	0,4927	0,0	0,0	0,0	0000 0000	
01/05/2019	09:15 a.m.	09:30 a.m.	1,0524	0,0	0,4987	0,0	0,4987	0,0	0,0	0,0	0000 0000	
01/05/2019	09:30 a.m.	09:45 a.m.	1,056	0,0	0,4981	0,0	0,4981	0,0	0,0	0,0	0000 0000	
01/05/2019	09:45 a.m.	10:00 a.m.	1,0498	0,0	0,4962	0,0	0,4961	0,0	0,0	0,0	0000 0000	
01/05/2019	10:00 a.m.	10:15 a.m.	1,0545	0,0	0,4993	0,0	0,4993	0,0	0,0	0,0	0000 0000	
01/05/2019	10:15 a.m.	10:30 a.m.	1,0578	0,0	0,5029	0,0	0,5029	0,0	0,0	0,0	0000 0000	
01/05/2019	10:30 a.m.	10:45 a.m.	1,0613	0,0	0,5016	0,0	0,5017	0,0	0,0	0,0	0000 0000	
01/05/2019	10:45 a.m.	11:00 a.m.	1,0691	0,0	0,5086	0,0	0,5085	0,0	0,0	0,0	0000 0000	
01/05/2019	11:00 a.m.	11:15 a.m.	1,0603	0,0	0,5036	0,0	0,5036	0,0	0,0	0,0	0000 0000	
01/05/2019	11:15 a.m.	11:30 a.m.	1,0609	0,0	0,5034	0,0	0,5035	0,0	0,0	0,0	0000 0000	
01/05/2019	11:30 a.m.	11:45 a.m.	1,0654	0,0	0,5087	0,0	0,5086	0,0	0,0	0,0	0000 0000	
01/05/2019	11:45 a.m.	12:00 p.m.	1,0703	0,0	0,511	0,0	0,5111	0,0	0,0	0,0	0000 0000	
