Fecha	Inicio	Fin	1-1:1.5 kW	1-1:2.5 kW	1-1:3.5 kvar	1-1:4.5 kvar	1-1:5.5 kvar	1-1:6.5 kvar	1-1:7.5 kvar	1-1:8.5 kvar	Estado	
01/05/2019	12:00 a.m.	12:15 a.m.	0,3205	0,0	0,0	0,0278	0,0	0,0	0,0	0,0277	0000 0000	
01/05/2019	12:15 a.m.	12:30 a.m.	0,321	0,0	0,0	0,0278	0,0	0,0	0,0	0,0278	0000 0000	
01/05/2019	12:30 a.m.	12:45 a.m.	0,3221	0,0	0,0	0,0285	0,0	0,0	0,0	0,0286	0000 0000	
01/05/2019	12:45 a.m.	01:00 a.m.	0,3233	0,0	0,0	0,029	0,0	0,0	0,0	0,0289	0000 0000	
01/05/2019	01:00 a.m.	01:15 a.m.	0,3241	0,0	0,0	0,0284	0,0	0,0	0,0	0,0285	0000 0000	
01/05/2019	01:15 a.m.	01:30 a.m.	0,3239	0,0	0,0	0,0282	0,0	0,0	0,0	0,0281	0000 0000	
01/05/2019	01:30 a.m.	01:45 a.m.	0,324	0,0	0,0	0,0284	0,0	0,0	0,0	0,0285	0000 0000	
01/05/2019	01:45 a.m.	02:00 a.m.	0,3243	0,0	0,0	0,0286	0,0	0,0	0,0	0,0286	0000 0000	
01/05/2019	02:00 a.m.	02:15 a.m.	0,3248	0,0	0,0	0,0295	0,0	0,0	0,0	0,0295	0000 0000	
01/05/2019	02:15 a.m.	02:30 a.m.	0,3262	0,0	0,0	0,0297	0,0	0,0	0,0	0,0296	0000 0000	
01/05/2019	02:30 a.m.	02:45 a.m.	0,3256	0,0	0,0	0,0291	0,0	0,0	0,0	0,0292	0000 0000	
01/05/2019	02:45 a.m.	03:00 a.m.	0,3246	0,0	0,0	0,029	0,0	0,0	0,0	0,029	0000 0000	
01/05/2019	03:00 a.m.	03:15 a.m.	0,3249	0,0	0,0	0,0288	0,0	0,0	0,0	0,0288	0000 0000	
01/05/2019	03:15 a.m.	03:30 a.m.	0,3252	0,0	0,0	0,0292	0,0	0,0	0,0	0,0292	0000 0000	
01/05/2019	03:30 a.m.	03:45 a.m.	0,3258	0,0	0,0	0,03	0,0	0,0	0,0	0,0299	0000 0000	
01/05/2019	03:45 a.m.	04:00 a.m.	0,3275	0,0	0,0	0,0308	0,0	0,0	0,0	0,0308	0000 0000	
01/05/2019	04:00 a.m.	04:15 a.m.	0,3256	0,0	0,0	0,0307	0,0	0,0	0,0	0,0308	0000 0000	
