Fecha	Inicio	Fin	1-1:1.5 kW	1-1:2.5 kW	1-1:3.5 kvar	1-1:4.5 kvar	1-1:5.5 kvar	1-1:6.5 kvar	1-1:7.5 kvar	1-1:8.5 kvar	Estado	
01/05/2019	12:00 a.m.	12:15 a.m.	0,3117	0,0	0,0	0,0494	0,0	0,0	0,0	0,0494	0000 0000	
01/05/2019	12:15 a.m.	12:30 a.m.	0,2886	0,0	0,0001	0,0522	0,0001	0,0	0,0	0,0522	0000 0000	
01/05/2019	12:30 a.m.	12:45 a.m.	0,2757	0,0	0,0	0,061	0,0	0,0	0,0	0,061	0000 0000	
01/05/2019	12:45 a.m.	01:00 a.m.	0,2805	0,0	0,0	0,06	0,0	0,0	0,0	0,06	0000 0000	
01/05/2019	01:00 a.m.	01:15 a.m.	0,2713	0,0	0,0	0,0635	0,0	0,0	0,0	0,0635	0000 0000	
01/05/2019	01:15 a.m.	01:30 a.m.	0,286	0,0	0,0001	0,0541	0,0001	0,0	0,0	0,0541	0000 0000	
01/05/2019	01:30 a.m.	01:45 a.m.	0,2801	0,0	0,0	0,058	0,0	0,0	0,0	0,058	0000 0000	
01/05/2019	01:45 a.m.	02:00 a.m.	0,2732	0,0	0,0	0,0627	0,0	0,0	0,0	0,0627	0000 0000	
01/05/2019	02:00 a.m.	02:15 a.m.	0,2811	0,0	0,0	0,0569	0,0	0,0	0,0	0,0569	0000 0000	
01/05/2019	02:15 a.m.	02:30 a.m.	0,2994	0,0	0,0001	0,0483	0,0001	0,0	0,0	0,0483	0000 0000	
01/05/2019	02:30 a.m.	02:45 a.m.	0,3109	0,0	0,0	0,0455	0,0	0,0	0,0	0,0455	0000 0000	
01/05/2019	02:45 a.m.	03:00 a.m.	0,2769	0,0	0,0	0,0606	0,0	0,0	0,0	0,0606	0000 0000	
01/05/2019	03:00 a.m.	03:15 a.m.	0,2847	0,0	0,0	0,054	0,0	0,0	0,0	0,054	0000 0000	
01/05/2019	03:15 a.m.	03:30 a.m.	0,289	0,0	0,0001	0,0523	0,0001	0,0	0,0	0,0523	0000 0000	
01/05/2019	03:30 a.m.	03:45 a.m.	0,2823	0,0	0,0	0,0576	0,0	0,0	0,0	0,0576	0000 0000	
01/05/2019	03:45 a.m.	04:00 a.m.	0,275	0,0	0,0	0,0624	0,0	0,0	0,0	0,0624	0000 0000	
01/05/2019	04:00 a.m.	04:15 a.m.	0,2962	0,0	0,0001	0,0579	0,0001	0,0	0,0	0,0579	0000 0000	
01/05/2019	04:15 a.m.	04:30 a.m.	0,2978	0,0	0,0	0,0545	0,0	0,0	0,0	0,0545	0000 0000	
01/05/2019	04:30 a.m.	04:45 a.m.	0,3003	0,0	0,0	0,056	0,0	0,0	0,0	0,056	0000 0000	
01/05/2019	04:45 a.m.	05:00 a.m.	0,3152	0,0	0,0129	0,0457	0,0129	0,0	0,0	0,0457	0000 0000	
01/05/2019	05:00 a.m.	05:15 a.m.	0,2679	0,0	0,0013	0,0458	0,0013	0,0	0,0	0,0458	0000 0000	
01/05/2019	05:15 a.m.	05:30 a.m.	0,2356	0,0	0,0014	0,0313	0,0014	0,0	0,0	0,0313	0000 0000	
01/05/2019	05:30 a.m.	05:45 a.m.	0,2248	0,0	0,0006	0,0374	0,0006	0,0	0,0	0,0374	0000 0000	
01/05/2019	05:45 a.m.	06:00 a.m.	0,2505	0,0	0,0019	0,0286	0,0019	0,0	0,0	0,0286	0000 0000	
01/05/2019	06:00 a.m.	06:15 a.m.	0,2318	0,0	0,0018	0,029	0,0018	0,0	0,0	0,029	0000 0000	
01/05/2019	06:15 a.m.	06:30 a.m.	0,1791	0,0	0,0058	0,0093	0,0058	0,0	0,0	0,0093	0000 0000	
01/05/2019	06:30 a.m.	06:45 a.m.	0,1116	0,0	0,0098	0,0064	0,0098	0,0	0,0	0,0064	0000 0000	
01/05/2019	06:45 a.m.	07:00 a.m.	0,0949	0,0	0,0041	0,008	0,0041	0,0	0,0	0,008	0000 0000	
01/05/2019	07:00 a.m.	07:15 a.m.	0,1373	0,0	0,0208	0,0051	0,0208	0,0	0,0	0,0051	0000 0000	
01/05/2019	07:15 a.m.	07:30 a.m.	0,117	0,0	0,0102	0,0048	0,0102	0,0	0,0	0,0048	0000 0000	
01/05/2019	07:30 a.m.	07:45 a.m.	0,1037	0,0	0,0045	0,0075	0,0045	0,0	0,0	0,0075	0000 0000	
01/05/2019	07:45 a.m.	08:00 a.m.	0,0834	0,0	0,0026	0,0096	0,0026	0,0	0,0	0,0096	0000 0000	
01/05/2019	08:00 a.m.	08:15 a.m.	0,1306	0,0	0,0172	0,0055	0,0172	0,0	0,0	0,0055	0000 0000	
01/05/2019	08:15 a.m.	08:30 a.m.	0,1073	0,0	0,0112	0,0048	0,0112	0,0	0,0	0,0048	0000 0000	
01/05/2019	08:30 a.m.	08:45 a.m.	0,146	0,0	0,0219	0,0009	0,0219	0,0	0,0	0,0009	0000 0000	
01/05/2019	08:45 a.m.	09:00 a.m.	0,155	0,0	0,0183	0,0051	0,0183	0,0	0,0	0,0051	0000 0000	
01/05/2019	09:00 a.m.	09:15 a.m.	0,12	0,0	0,0163	0,0078	0,0163	0,0	0,0	0,0078	0000 0000	
01/05/2019	09:15 a.m.	09:30 a.m.	0,0901	0,0	0,0057	0,0072	0,0057	0,0	0,0	0,0072	0000 0000	
01/05/2019	09:30 a.m.	09:45 a.m.	0,1049	0,0	0,0105	0,007	0,0105	0,0	0,0	0,007	0000 0000	
01/05/2019	09:45 a.m.	10:00 a.m.	0,098	0,0	0,004	0,0076	0,004	0,0	0,0	0,0076	0000 0000	
01/05/2019	10:00 a.m.	10:15 a.m.	0,1344	0,0	0,0146	0,0019	0,0146	0,0	0,0	0,0019	0000 0000	
01/05/2019	10:15 a.m.	10:30 a.m.	0,1548	0,0	0,0219	0,0007	0,0219	0,0	0,0	0,0007	0000 0000	
01/05/2019	10:30 a.m.	10:45 a.m.	0,1153	0,0	0,0094	0,0087	0,0094	0,0	0,0	0,0087	0000 0000	
01/05/2019	10:45 a.m.	11:00 a.m.	0,128	0,0	0,0109	0,0055	0,0109	0,0	0,0	0,0055	0000 0000	
01/05/2019	11:00 a.m.	11:15 a.m.	0,1089	0,0	0,0083	0,0058	0,0083	0,0	0,0	0,0058	0000 0000	
01/05/2019	11:15 a.m.	11:30 a.m.	0,1032	0,0	0,0059	0,0101	0,0059	0,0	0,0	0,0101	0000 0000	
01/05/2019	11:30 a.m.	11:45 a.m.	0,115	0,0	0,0016	0,006	0,0016	0,0	0,0	0,006	0000 0000	
01/05/2019	11:45 a.m.	12:00 p.m.	0,1571	0,0	0,0268	0,0043	0,0268	0,0	0,0	0,0043	0000 0000	
01/05/2019	12:00 p.m.	12:15 p.m.	0,1036	0,0	0,016	0,004	0,016	0,0	0,0	0,004	0000 0000	
01/05/2019	12:15 p.m.	12:30 p.m.	0,1129	0,0	0,0143	0,0119	0,0143	0,0	0,0	0,0119	0000 0000	
