Fecha	Inicio	Fin	1-1:1.5 kW	1-1:2.5 kW	1-1:3.5 kvar	1-1:4.5 kvar	1-1:5.5 kvar	1-1:6.5 kvar	1-1:7.5 kvar	1-1:8.5 kvar	Estado	
01/05/2019	12:00 a.m.	12:15 a.m.	0,0079	0,0	0,0022	0,0008	0,0023	0,0	0,0	0,0008	0000 0000	
01/05/2019	12:15 a.m.	12:30 a.m.	0,01	0,0	0,0034	0,0	0,0033	0,0	0,0	0,0	0000 0000	
01/05/2019	12:30 a.m.	12:45 a.m.	0,0036	0,0	0,0001	0,0021	0,0001	0,0	0,0	0,0021	0000 0000	
01/05/2019	12:45 a.m.	01:00 a.m.	0,0026	0,0	0,0	0,0015	0,0	0,0	0,0	0,0015	0000 0000	
01/05/2019	01:00 a.m.	01:15 a.m.	0,0084	0,0	0,0036	0,0002	0,0037	0,0	0,0	0,0002	0000 0000	
01/05/2019	01:15 a.m.	01:30 a.m.	0,0049	0,0	0,0031	0,0001	0,003	0,0	0,0	0,0001	0000 0000	
01/05/2019	01:30 a.m.	01:45 a.m.	0,0005	0,0	0,0	0,0004	0,0	0,0	0,0	0,0004	0000 0000	
01/05/2019	01:45 a.m.	02:00 a.m.	0,0028	0,0	0,0017	0,0003	0,0017	0,0	0,0	0,0003	0000 0000	
01/05/2019	02:00 a.m.	02:15 a.m.	0,0069	0,0	0,0051	0,0	0,0051	0,0	0,0	0,0	0000 0000	
01/05/2019	02:15 a.m.	02:30 a.m.	0,0008	0,0	0,0002	0,0003	0,0002	0,0	0,0	0,0003	0000 0000	
01/05/2019	02:30 a.m.	02:45 a.m.	0,0005	0,0	0,0	0,0004	0,0	0,0	0,0	0,0004	0000 0000	
01/05/2019	02:45 a.m.	03:00 a.m.	0,0071	0,0	0,0051	0,0	0,0051	0,0	0,0	0,0	0000 0000	
01/05/2019	03:00 a.m.	03:15 a.m.	0,0025	0,0	0,0016	0,0003	0,0017	0,0	0,0	0,0003	0000 0000	
01/05/2019	03:15 a.m.	03:30 a.m.	0,0005	0,0	0,0	0,0003	0,0	0,0	0,0	0,0003	0000 0000	
