Fecha	Inicio	Fin	1-1:1.5 kW	1-1:2.5 kW	1-1:3.5 kvar	1-1:4.5 kvar	1-1:5.5 kvar	1-1:6.5 kvar	1-1:7.5 kvar	1-1:8.5 kvar	Estado	
01/05/2019	12:00 a.m.	12:15 a.m.	0,0055	0,0	0,0	2,2853	0,0	0,0	0,0	2,2853	0000 0000	
01/05/2019	12:15 a.m.	12:30 a.m.	0,0054	0,0	0,0	2,28	0,0	0,0	0,0	2,2799	0000 0000	
01/05/2019	12:30 a.m.	12:45 a.m.	0,0058	0,0	0,0	2,3147	0,0	0,0	0,0	2,3147	0000 0000	
01/05/2019	12:45 a.m.	01:00 a.m.	0,0057	0,0	0,0	2,3243	0,0	0,0	0,0	2,3244	0000 0000	
01/05/2019	01:00 a.m.	01:15 a.m.	0,0057	0,0	0,0	2,3254	0,0	0,0	0,0	2,3253	0000 0000	
01/05/2019	01:15 a.m.	01:30 a.m.	0,0058	0,0	0,0	2,3217	0,0	0,0	0,0	2,3217	0000 0000	
01/05/2019	01:30 a.m.	01:45 a.m.	0,0058	0,0	0,0	2,3221	0,0	0,0	0,0	2,3221	0000 0000	
01/05/2019	01:45 a.m.	02:00 a.m.	0,0057	0,0	0,0	2,3202	0,0	0,0	0,0	2,3203	0000 0000	
01/05/2019	02:00 a.m.	02:15 a.m.	0,0057	0,0	0,0	2,3181	0,0	0,0	0,0	2,3181	0000 0000	
01/05/2019	02:15 a.m.	02:30 a.m.	0,0058	0,0	0,0	2,3221	0,0	0,0	0,0	2,3221	0000 0000	
01/05/2019	02:30 a.m.	02:45 a.m.	0,0055	0,0	0,0	2,3139	0,0	0,0	0,0	2,3138	0000 0000	
01/05/2019	02:45 a.m.	03:00 a.m.	0,0057	0,0	0,0	2,3103	0,0	0,0	0,0	2,3104	0000 0000	
01/05/2019	03:00 a.m.	03:15 a.m.	0,0057	0,0	0,0	2,3117	0,0	0,0	0,0	2,3117	0000 0000	
01/05/2019	03:15 a.m.	03:30 a.m.	0,0056	0,0	0,0	2,3115	0,0	0,0	0,0	2,3114	0000 0000	
01/05/2019	03:30 a.m.	03:45 a.m.	0,0058	0,0	0,0	2,3074	0,0	0,0	0,0	2,3075	0000 0000	
01/05/2019	03:45 a.m.	04:00 a.m.	0,0058	0,0	0,0	2,3014	0,0	0,0	0,0	2,3013	0000 0000	
01/05/2019	04:00 a.m.	04:15 a.m.	0,0057	0,0	0,0	2,2784	0,0	0,0	0,0	2,2784	0000 0000	
01/05/2019	04:15 a.m.	04:30 a.m.	0,0466	0,0	0,0	2,2145	0,0	0,0	0,0	2,2146	0000 0000	
01/05/2019	04:30 a.m.	04:45 a.m.	0,0747	0,0	0,0	2,1776	0,0	0,0	0,0	2,1775	0000 0000	
01/05/2019	04:45 a.m.	05:00 a.m.	0,0047	0,0	0,0	2,2252	0,0	0,0	0,0	2,2253	0000 0000	
01/05/2019	05:00 a.m.	05:15 a.m.	0,0045	0,0	0,0	2,2166	0,0	0,0	0,0	2,2166	0000 0000	
01/05/2019	05:15 a.m.	05:30 a.m.	0,0046	0,0	0,0	2,2286	0,0	0,0	0,0	2,2285	0000 0000	
01/05/2019	05:30 a.m.	05:45 a.m.	0,0049	0,0	0,0	2,2437	0,0	0,0	0,0	2,2438	0000 0000	
01/05/2019	05:45 a.m.	06:00 a.m.	0,0002	0,0286	0,0	2,3003	0,0	0,0	2,2109	0,0893	0000 0000	
01/05/2019	06:00 a.m.	06:15 a.m.	0,1835	0,0126	0,0	2,1316	0,0	0,0	0,9829	1,1487	0000 0000	
01/05/2019	06:15 a.m.	06:30 a.m.	0,327	0,0	0,0	1,996	0,0	0,0	0,0	1,9961	0000 0000	
01/05/2019	06:30 a.m.	06:45 a.m.	0,3258	0,0	0,0	1,9906	0,0	0,0	0,0	1,9905	0000 0000	
01/05/2019	06:45 a.m.	07:00 a.m.	0,3254	0,0	0,0	1,9998	0,0	0,0	0,0	1,9998	0000 0000	
01/05/2019	07:00 a.m.	07:15 a.m.	0,326	0,0	0,0	1,9953	0,0	0,0	0,0	1,9953	0000 0000	
01/05/2019	07:15 a.m.	07:30 a.m.	0,3256	0,0	0,0	1,9875	0,0	0,0	0,0	1,9876	0000 0000	
01/05/2019	07:30 a.m.	07:45 a.m.	0,3251	0,0	0,0	1,9649	0,0	0,0	0,0	1,9648	0000 0000	
01/05/2019	07:45 a.m.	08:00 a.m.	0,3249	0,0	0,0	1,9484	0,0	0,0	0,0	1,9484	0000 0000	
01/05/2019	08:00 a.m.	08:15 a.m.	0,3245	0,0	0,0	1,9203	0,0	0,0	0,0	1,9203	0000 0000	
01/05/2019	08:15 a.m.	08:30 a.m.	0,2584	0,0077	0,0	1,9769	0,0	0,0	0,4146	1,5623	0000 0000	
01/05/2019	08:30 a.m.	08:45 a.m.	0,0	0,0402	0,0	2,1933	0,0	0,0	2,1934	0,0	0000 0000	
01/05/2019	08:45 a.m.	09:00 a.m.	0,0	0,0403	0,0	2,1815	0,0	0,0	2,1814	0,0	0000 0000	
01/05/2019	09:00 a.m.	09:15 a.m.	0,0	0,0404	0,0	2,1906	0,0	0,0	2,1906	0,0	0000 0000	
01/05/2019	09:15 a.m.	09:30 a.m.	0,0	0,0403	0,0	2,1785	0,0	0,0	2,1785	0,0	0000 0000	
01/05/2019	09:30 a.m.	09:45 a.m.	0,0	0,0403	0,0	2,1753	0,0	0,0	2,1754	0,0	0000 0000	
01/05/2019	09:45 a.m.	10:00 a.m.	0,0	0,0403	0,0	2,1566	0,0	0,0	2,1565	0,0	0000 0000	
01/05/2019	10:00 a.m.	10:15 a.m.	0,0	0,0405	0,0	2,1429	0,0	0,0	2,143	0,0	0000 0000	
01/05/2019	10:15 a.m.	10:30 a.m.	0,0	0,0405	0,0	2,1421	0,0	0,0	2,1421	0,0	0000 0000	
01/05/2019	10:30 a.m.	10:45 a.m.	0,0	0,0406	0,0	2,1497	0,0	0,0	2,1497	0,0	0000 0000	
01/05/2019	10:45 a.m.	11:00 a.m.	0,0	0,0403	0,0	2,1608	0,0	0,0	2,1608	0,0	0000 0000	
01/05/2019	11:00 a.m.	11:15 a.m.	0,0	0,0403	0,0	2,1685	0,0	0,0	2,1685	0,0	0000 0000	
01/05/2019	11:15 a.m.	11:30 a.m.	0,0	0,0403	0,0	2,1643	0,0	0,0	2,1642	0,0	0000 0000	
01/05/2019	11:30 a.m.	11:45 a.m.	0,0	0,0405	0,0	2,1659	0,0	0,0	2,1659	0,0	0000 0000	
01/05/2019	11:45 a.m.	12:00 p.m.	0,0	0,0407	0,0	2,1599	0,0	0,0	2,16	0,0	0000 0000	
01/05/2019	12:00 p.m.	12:15 p.m.	0,0	0,0408	0,0	2,1618	0,0	0,0	2,1617	0,0	0000 0000	
01/05/2019	12:15 p.m.	12:30 p.m.	0,0	0,0412	0,0	2,1731	0,0	0,0	2,1731	0,0	0000 0000	
01/05/2019	12:30 p.m.	12:45 p.m.	0,0	0,0413	0,0	2,1838	0,0	0,0	2,1839	0,0	0000 0000	
01/05/2019	12:45 p.m.	01:00 p.m.	0,0	0,0415	0,0	2,1874	0,0	0,0	2,1873	0,0	0000 0000	
01/05/2019	01:00 p.m.	01:15 p.m.	0,0	0,0415	0,0	2,1925	0,0	0,0	2,1926	0,0	0000 0000	
01/05/2019	01:15 p.m.	01:30 p.m.	0,0	0,0418	0,0	2,1983	0,0	0,0	2,1983	0,0	0000 0000	
01/05/2019	01:30 p.m.	01:45 p.m.	0,0	0,042	0,0	2,2075	0,0	0,0	2,2074	0,0	0000 0000	
01/05/2019	01:45 p.m.	02:00 p.m.	0,0	0,0419	0,0	2,1932	0,0	0,0	2,1933	0,0	0000 0000	
01/05/2019	02:00 p.m.	02:15 p.m.	0,0	0,0416	0,0	2,1666	0,0	0,0	2,1665	0,0	0000 0000	
01/05/2019	02:15 p.m.	02:30 p.m.	0,0	0,0416	0,0	2,1638	0,0	0,0	2,1639	0,0	0000 0000	
01/05/2019	02:30 p.m.	02:45 p.m.	0,0	0,0415	0,0	2,1604	0,0	0,0	2,1603	0,0	0000 0000	
01/05/2019	02:45 p.m.	03:00 p.m.	0,0	0,0415	0,0	2,1596	0,0	0,0	2,1596	0,0	0000 0000	
01/05/2019	03:00 p.m.	03:15 p.m.	0,0	0,0415	0,0	2,1678	0,0	0,0	2,1679	0,0	0000 0000	
01/05/2019	03:15 p.m.	03:30 p.m.	0,0	0,0416	0,0	2,1706	0,0	0,0	2,1706	0,0	0000 0000	
01/05/2019	03:30 p.m.	03:45 p.m.	0,0	0,0418	0,0	2,188	0,0	0,0	2,188	0,0	0000 0000	
01/05/2019	03:45 p.m.	04:00 p.m.	0,0	0,0419	0,0	2,2122	0,0	0,0	2,2122	0,0	0000 0000	
01/05/2019	04:00 p.m.	04:15 p.m.	0,0	0,0418	0,0	2,22	0,0	0,0	2,22	0,0	0000 0000	
01/05/2019	04:15 p.m.	04:30 p.m.	0,0	0,0418	0,0	2,2253	0,0	0,0	2,2252	0,0	0000 0000	
01/05/2019	04:30 p.m.	04:45 p.m.	0,0	0,0419	0,0	2,2403	0,0	0,0	2,2404	0,0	0000 0000	
01/05/2019	04:45 p.m.	05:00 p.m.	0,0	0,0405	0,0	2,2307	0,0	0,0	2,2307	0,0	0000 0000	
01/05/2019	05:00 p.m.	05:15 p.m.	0,0	0,0401	0,0	2,2359	0,0	0,0	2,2358	0,0	0000 0000	
01/05/2019	05:15 p.m.	05:30 p.m.	0,0	0,0293	0,0	2,2355	0,0	0,0	2,2356	0,0	0000 0000	
01/05/2019	05:30 p.m.	05:45 p.m.	0,0843	0,0053	0,0	2,1897	0,0	0,0	0,8526	1,337	0000 0000	
01/05/2019	05:45 p.m.	06:00 p.m.	0,1122	0,0	0,0	2,2132	0,0	0,0	0,0	2,2132	0000 0000	
01/05/2019	06:00 p.m.	06:15 p.m.	0,0162	0,0	0,0	2,3054	0,0	0,0	0,0	2,3055	0000 0000	
01/05/2019	06:15 p.m.	06:30 p.m.	0,0162	0,0	0,0	2,3086	0,0	0,0	0,0	2,3085	0000 0000	
01/05/2019	06:30 p.m.	06:45 p.m.	0,0158	0,0	0,0	2,2871	0,0	0,0	0,0	2,2871	0000 0000	
01/05/2019	06:45 p.m.	07:00 p.m.	0,0159	0,0	0,0	2,2847	0,0	0,0	0,0	2,2847	0000 0000	
01/05/2019	07:00 p.m.	07:15 p.m.	0,0161	0,0	0,0	2,291	0,0	0,0	0,0	2,291	0000 0000	
01/05/2019	07:15 p.m.	07:30 p.m.	0,0162	0,0	0,0	2,2933	0,0	0,0	0,0	2,2933	0000 0000	
01/05/2019	07:30 p.m.	07:45 p.m.	0,0161	0,0	0,0	2,2896	0,0	0,0	0,0	2,2897	0000 0000	
01/05/2019	07:45 p.m.	08:00 p.m.	0,0162	0,0	0,0	2,2945	0,0	0,0	0,0	2,2945	0000 0000	
01/05/2019	08:00 p.m.	08:15 p.m.	0,0172	0,0	0,0	2,3308	0,0	0,0	0,0	2,3307	0000 0000	
01/05/2019	08:15 p.m.	08:30 p.m.	0,0171	0,0	0,0	2,3139	0,0	0,0	0,0	2,314	0000 0000	
01/05/2019	08:30 p.m.	08:45 p.m.	0,0175	0,0	0,0	2,3236	0,0	0,0	0,0	2,3235	0000 0000	
01/05/2019	08:45 p.m.	09:00 p.m.	0,0174	0,0	0,0	2,3296	0,0	0,0	0,0	2,3297	0000 0000	
01/05/2019	09:00 p.m.	09:15 p.m.	0,017	0,0	0,0	2,329	0,0	0,0	0,0	2,3289	0000 0000	
01/05/2019	09:15 p.m.	09:30 p.m.	0,0173	0,0	0,0	2,3396	0,0	0,0	0,0	2,3397	0000 0000	
01/05/2019	09:30 p.m.	09:45 p.m.	0,0171	0,0	0,0	2,3154	0,0	0,0	0,0	2,3153	0000 0000	
01/05/2019	09:45 p.m.	10:00 p.m.	0,0168	0,0	0,0	2,2969	0,0	0,0	0,0	2,2969	0000 0000	
01/05/2019	10:00 p.m.	10:15 p.m.	0,0169	0,0	0,0	2,3093	0,0	0,0	0,0	2,3094	0000 0000	
01/05/2019	10:15 p.m.	10:30 p.m.	0,0172	0,0	0,0	2,317	0,0	0,0	0,0	2,3169	0000 0000	
01/05/2019	10:30 p.m.	10:45 p.m.	0,0177	0,0	0,0	2,344	0,0	0,0	0,0	2,344	0000 0000	
01/05/2019	10:45 p.m.	11:00 p.m.	0,0178	0,0	0,0	2,3507	0,0	0,0	0,0	2,3508	0000 0000	
01/05/2019	11:00 p.m.	11:15 p.m.	0,0174	0,0	0,0	2,3388	0,0	0,0	0,0	2,3388	0000 0000	
01/05/2019	11:15 p.m.	11:30 p.m.	0,0168	0,0	0,0	2,3115	0,0	0,0	0,0	2,3114	0000 0000	
01/05/2019	11:30 p.m.	11:45 p.m.	0,0166	0,0	0,0	2,3046	0,0	0,0	0,0	2,3047	0000 0000	
01/05/2019	11:45 p.m.	12:00 a.m.	0,0165	0,0	0,0	2,2913	0,0	0,0	0,0	2,2912	0000 0000	
02/05/2019	12:00 a.m.	12:15 a.m.	0,0205	0,0	0,0	2,2708	0,0	0,0	0,0	2,2708	0000 0000	
02/05/2019	12:15 a.m.	12:30 a.m.	0,0206	0,0	0,0	2,2637	0,0	0,0	0,0	2,2637	0000 0000	
02/05/2019	12:30 a.m.	12:45 a.m.	0,0208	0,0	0,0	2,2821	0,0	0,0	0,0	2,2821	0000 0000	
02/05/2019	12:45 a.m.	01:00 a.m.	0,0206	0,0	0,0	2,281	0,0	0,0	0,0	2,281	0000 0000	
02/05/2019	01:00 a.m.	01:15 a.m.	0,019	0,0	0,0	2,285	0,0	0,0	0,0	2,285	0000 0000	
02/05/2019	01:15 a.m.	01:30 a.m.	0,0162	0,0	0,0	2,2861	0,0	0,0	0,0	2,2862	0000 0000	
02/05/2019	01:30 a.m.	01:45 a.m.	0,016	0,0	0,0	2,2932	0,0	0,0	0,0	2,2931	0000 0000	
02/05/2019	01:45 a.m.	02:00 a.m.	0,0165	0,0	0,0	2,3088	0,0	0,0	0,0	2,3089	0000 0000	
02/05/2019	02:00 a.m.	02:15 a.m.	0,0164	0,0	0,0	2,3153	0,0	0,0	0,0	2,3152	0000 0000	
02/05/2019	02:15 a.m.	02:30 a.m.	1,3621	0,0	0,0012	1,3588	0,0012	0,0	0,0	1,3588	0000 0000	
02/05/2019	02:30 a.m.	02:45 a.m.	2,0682	0,0	0,0	0,8563	0,0	0,0	0,0	0,8564	0000 0000	
02/05/2019	02:45 a.m.	03:00 a.m.	2,05	0,0	0,0	0,8731	0,0	0,0	0,0	0,873	0000 0000	
02/05/2019	03:00 a.m.	03:15 a.m.	2,0428	0,0	0,0	0,8853	0,0	0,0	0,0	0,8853	0000 0000	
02/05/2019	03:15 a.m.	03:30 a.m.	2,0388	0,0	0,0	0,8857	0,0	0,0	0,0	0,8858	0000 0000	
02/05/2019	03:30 a.m.	03:45 a.m.	2,0613	0,0	0,0	0,8742	0,0	0,0	0,0	0,8741	0000 0000	
02/05/2019	03:45 a.m.	04:00 a.m.	2,1637	0,0	0,0478	0,8174	0,0478	0,0	0,0	0,8174	0000 0000	
