Units: ENERGY (Kilo), interval
"Meter ID:" "Date" "Time" "Int.Len" "kWh-Del" "kVARh-Del" "kWh-Rec" "kVARh-Rec"
"            02811808" "01/05/19" "00:15" 15 0,348325000000000 0,368550000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "00:30" 15 0,347500000000000 0,364350000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "00:45" 15 0,347975000000000 0,369225000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "01:00" 15 0,347600000000000 0,369000000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "01:15" 15 0,346550000000000 0,369125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "01:30" 15 0,345775000000000 0,368075000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "01:45" 15 0,344950000000000 0,367950000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "02:00" 15 0,344025000000000 0,367275000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "02:15" 15 0,343300000000000 0,367025000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "02:30" 15 0,342650000000000 0,368075000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "02:45" 15 0,341200000000000 0,359450000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "03:00" 15 0,339925000000000 0,355975000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "03:15" 15 0,339250000000000 0,352900000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "03:30" 15 0,338525000000000 0,346300000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "03:45" 15 0,339950000000000 0,356875000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "04:00" 15 0,344175000000000 0,359875000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "04:15" 15 0,344925000000000 0,367300000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "04:30" 15 0,343975000000000 0,359900000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "04:45" 15 0,343550000000000 0,356200000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "05:00" 15 0,343325000000000 0,357150000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "05:15" 15 0,344400000000000 0,369650000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "05:30" 15 0,345050000000000 0,374600000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "05:45" 15 0,344625000000000 0,377550000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "06:00" 15 0,344875000000000 0,379825000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "06:15" 15 0,346150000000000 0,379775000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "06:30" 15 0,344275000000000 0,376775000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "06:45" 15 0,343800000000000 0,375325000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "07:00" 15 0,343650000000000 0,375800000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "07:15" 15 0,343200000000000 0,370925000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "07:30" 15 0,342575000000000 0,368750000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "07:45" 15 0,341050000000000 0,363075000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "08:00" 15 0,341500000000000 0,357575000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "08:15" 15 0,340400000000000 0,351275000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "08:30" 15 0,338900000000000 0,345075000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "08:45" 15 0,338575000000000 0,344200000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "09:00" 15 0,338425000000000 0,345725000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "09:15" 15 0,338700000000000 0,350775000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "09:30" 15 0,339225000000000 0,347450000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "09:45" 15 0,339000000000000 0,347675000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "10:00" 15 0,338250000000000 0,343275000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "10:15" 15 0,338000000000000 0,344050000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "10:30" 15 0,340275000000000 0,370050000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "10:45" 15 0,340625000000000 0,375725000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "11:00" 15 0,341025000000000 0,380425000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "11:15" 15 0,341075000000000 0,380250000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "11:30" 15 0,340650000000000 0,378050000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "11:45" 15 0,340525000000000 0,376850000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "12:00" 15 0,340850000000000 0,380700000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "12:15" 15 0,340550000000000 0,380400000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "12:30" 15 0,340450000000000 0,380975000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "12:45" 15 0,339900000000000 0,376150000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "13:00" 15 0,340025000000000 0,379225000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "13:15" 15 0,340025000000000 0,380725000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "13:30" 15 0,339900000000000 0,382500000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "13:45" 15 0,339900000000000 0,383025000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "14:00" 15 0,339325000000000 0,379775000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "14:15" 15 0,338650000000000 0,375325000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "14:30" 15 0,338450000000000 0,373575000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "14:45" 15 0,337450000000000 0,365475000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "15:00" 15 0,337375000000000 0,364975000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "15:15" 15 0,337600000000000 0,368475000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "15:30" 15 0,337125000000000 0,365475000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "15:45" 15 0,337650000000000 0,371500000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "16:00" 15 0,337825000000000 0,374350000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "16:15" 15 0,337900000000000 0,379350000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "16:30" 15 0,338175000000000 0,385650000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "16:45" 15 0,336350000000000 0,371325000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "17:00" 15 0,335925000000000 0,367725000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "17:15" 15 0,336325000000000 0,372375000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "17:30" 15 0,149950000000000 0,166750000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "17:45" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "18:00" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "18:15" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "18:30" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "18:45" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "19:00" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "19:15" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "19:30" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "19:45" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "20:00" 15 0,000200000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "20:15" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "20:30" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "20:45" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "21:00" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "21:15" 15 0,000175000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "21:30" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "21:45" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "22:00" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "22:15" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "22:30" 15 0,000200000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "22:45" 15 0,000175000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "23:00" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "23:15" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "23:30" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "23:45" 15 0,000175000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811808" "01/05/19" "24:00" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "00:15" 15 0,000175000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "00:30" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "00:45" 15 0,000175000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "01:00" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "01:15" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "01:30" 15 0,000175000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "01:45" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "02:00" 15 0,000200000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "02:15" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "02:30" 15 0,000175000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "02:45" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "03:00" 15 0,000175000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "03:15" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "03:30" 15 0,000175000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "03:45" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "04:00" 15 0,000175000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "04:15" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "04:30" 15 0,000175000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "04:45" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "05:00" 15 0,000175000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "05:15" 15 0,000175000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "05:30" 15 0,000175000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "05:45" 15 0,000175000000000 0,000100000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "06:00" 15 0,000200000000000 0,000125000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "06:15" 15 0,212225000000000 0,217000000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "06:30" 15 0,348425000000000 0,357375000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "06:45" 15 0,350025000000000 0,378625000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "07:00" 15 0,353275000000000 0,383375000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "07:15" 15 0,351725000000000 0,378200000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "07:30" 15 0,350625000000000 0,374500000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "07:45" 15 0,351150000000000 0,366425000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "08:00" 15 0,348400000000000 0,364475000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "08:15" 15 0,348075000000000 0,368125000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "08:30" 15 0,347250000000000 0,365825000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "08:45" 15 0,346900000000000 0,370075000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "09:00" 15 0,345775000000000 0,366275000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "09:15" 15 0,344300000000000 0,358725000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "09:30" 15 0,343850000000000 0,359450000000000 0,000000000000000 0,000000000000000
"            02811808" "02/05/19" "09:45" 15 0,343225000000000 0,357500000000000 0,000000000000000 0,000000000000000
