Units: ENERGY (Kilo), interval
"Meter ID:" "Date" "Time" "Int.Len" "kWh-Del" "kVARh-Del" "kWh-Rec" "kVARh-Rec"
"            02811809" "01/05/19" "00:15" 15 0,453175000000000 0,113100000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "00:30" 15 0,450825000000000 0,112550000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "00:45" 15 0,449450000000000 0,112225000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "01:00" 15 0,448400000000000 0,111950000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "01:15" 15 0,447275000000000 0,111725000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "01:30" 15 0,446775000000000 0,111600000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "01:45" 15 0,446550000000000 0,111450000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "02:00" 15 0,445900000000000 0,111300000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "02:15" 15 0,445500000000000 0,111200000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "02:30" 15 0,445125000000000 0,111150000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "02:45" 15 0,444700000000000 0,110925000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "03:00" 15 0,444550000000000 0,110750000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "03:15" 15 0,444325000000000 0,110625000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "03:30" 15 0,444025000000000 0,110525000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "03:45" 15 0,443975000000000 0,110625000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "04:00" 15 0,443825000000000 0,110675000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "04:15" 15 0,443625000000000 0,111000000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "04:30" 15 0,443575000000000 0,110875000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "04:45" 15 0,443825000000000 0,110875000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "05:00" 15 0,444025000000000 0,110950000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "05:15" 15 0,443975000000000 0,111050000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "05:30" 15 0,444050000000000 0,111175000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "05:45" 15 0,444150000000000 0,111400000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "06:00" 15 0,444350000000000 0,111475000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "06:15" 15 0,444900000000000 0,111750000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "06:30" 15 0,445325000000000 0,111800000000000 0,000000000000000 0,000000000000000
"            02811809" "01/05/19" "06:45" 15 0,445050000000000 0,111675000000000 0,000000000000000 0,000000000000000
