Units: ENERGY (Kilo), interval
"Meter ID:" "Date" "Time" "Int.Len" "kWh-Del" "kVARh-Del" "kWh-Rec" "kVARh-Rec"
"            02812230" "01/05/19" "00:15" 15 0,789500000000000 0,363200000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "00:30" 15 0,784775000000000 0,362075000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "00:45" 15 0,785475000000000 0,366925000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "01:00" 15 0,785800000000000 0,369225000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "01:15" 15 0,785550000000000 0,369425000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "01:30" 15 0,785750000000000 0,368575000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "01:45" 15 0,785925000000000 0,368525000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "02:00" 15 0,785250000000000 0,368175000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "02:15" 15 0,784950000000000 0,367700000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "02:30" 15 0,784700000000000 0,368000000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "02:45" 15 0,786375000000000 0,367450000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "03:00" 15 0,786675000000000 0,366775000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "03:15" 15 0,786875000000000 0,366825000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "03:30" 15 0,786725000000000 0,366800000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "03:45" 15 0,786625000000000 0,366250000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "04:00" 15 0,785900000000000 0,365175000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "04:15" 15 0,785150000000000 0,362025000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "04:30" 15 0,784700000000000 0,357350000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "04:45" 15 0,784075000000000 0,354825000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "05:00" 15 0,783475000000000 0,353175000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "05:15" 15 0,783050000000000 0,351500000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "05:30" 15 0,782825000000000 0,352550000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "05:45" 15 0,782925000000000 0,354200000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "06:00" 15 0,782575000000000 0,354000000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "06:15" 15 0,782225000000000 0,353575000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "06:30" 15 0,781550000000000 0,351075000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "06:45" 15 0,780900000000000 0,349225000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "07:00" 15 0,780975000000000 0,350150000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "07:15" 15 0,779925000000000 0,349300000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "07:30" 15 0,779100000000000 0,347500000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "07:45" 15 0,778350000000000 0,344150000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "08:00" 15 0,777925000000000 0,341525000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "08:15" 15 0,776950000000000 0,337125000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "08:30" 15 0,777025000000000 0,337400000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "08:45" 15 0,777300000000000 0,336625000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "09:00" 15 0,777050000000000 0,334700000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "09:15" 15 0,776775000000000 0,335600000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "09:30" 15 0,776575000000000 0,334175000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "09:45" 15 0,776325000000000 0,334050000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "10:00" 15 0,776575000000000 0,331900000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "10:15" 15 0,775800000000000 0,330625000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "10:30" 15 0,775850000000000 0,330125000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "10:45" 15 0,775900000000000 0,331025000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "11:00" 15 0,775450000000000 0,331525000000000 0,000000000000000 0,000000000000000
"            02812230" "01/05/19" "11:15" 15 0,775400000000000 0,332875000000000 0,000000000000000 0,000000000000000
