Fecha	Inicio	Fin	1-1:1.5 kW	1-1:2.5 kW	1-1:3.5 kvar	1-1:4.5 kvar	1-1:5.5 kvar	1-1:6.5 kvar	1-1:7.5 kvar	1-1:8.5 kvar	Estado	
01/05/2019	12:00 a.m.	12:15 a.m.	0,2141	0,0	0,0	0,2316	0,0	0,0	0,0	0,2316	0000 0000	
01/05/2019	12:15 a.m.	12:30 a.m.	0,214	0,0	0,0	0,2316	0,0	0,0	0,0	0,2315	0000 0000	
01/05/2019	12:30 a.m.	12:45 a.m.	0,2285	0,0	0,0	0,2207	0,0	0,0	0,0	0,2207	0000 0000	
01/05/2019	12:45 a.m.	01:00 a.m.	0,2208	0,0	0,0	0,2278	0,0	0,0	0,0	0,2278	0000 0000	
01/05/2019	01:00 a.m.	01:15 a.m.	0,2133	0,0	0,0	0,2335	0,0	0,0	0,0	0,2336	0000 0000	
01/05/2019	01:15 a.m.	01:30 a.m.	0,215	0,0	0,0	0,2319	0,0	0,0	0,0	0,2318	0000 0000	
01/05/2019	01:30 a.m.	01:45 a.m.	0,2345	0,0	0,0	0,2177	0,0	0,0	0,0	0,2177	0000 0000	
01/05/2019	01:45 a.m.	02:00 a.m.	0,2143	0,0	0,0	0,2334	0,0	0,0	0,0	0,2335	0000 0000	
01/05/2019	02:00 a.m.	02:15 a.m.	0,2143	0,0	0,0	0,2339	0,0	0,0	0,0	0,2338	0000 0000	
01/05/2019	02:15 a.m.	02:30 a.m.	0,2158	0,0	0,0	0,2335	0,0	0,0	0,0	0,2336	0000 0000	
01/05/2019	02:30 a.m.	02:45 a.m.	0,239	0,0	0,0	0,2143	0,0	0,0	0,0	0,2142	0000 0000	
01/05/2019	02:45 a.m.	03:00 a.m.	0,2142	0,0	0,0	0,2334	0,0	0,0	0,0	0,2334	0000 0000	
01/05/2019	03:00 a.m.	03:15 a.m.	0,2136	0,0	0,0	0,2338	0,0	0,0	0,0	0,2339	0000 0000	
01/05/2019	03:15 a.m.	03:30 a.m.	0,2301	0,0	0,0	0,2206	0,0	0,0	0,0	0,2205	0000 0000	
01/05/2019	03:30 a.m.	03:45 a.m.	0,2191	0,0	0,0	0,2304	0,0	0,0	0,0	0,2304	0000 0000	
01/05/2019	03:45 a.m.	04:00 a.m.	0,2141	0,0	0,0	0,2345	0,0	0,0	0,0	0,2345	0000 0000	
01/05/2019	04:00 a.m.	04:15 a.m.	0,2218	0,0	0,0	0,2282	0,0	0,0	0,0	0,2283	0000 0000	
01/05/2019	04:15 a.m.	04:30 a.m.	0,2308	0,0	0,0	0,2213	0,0	0,0	0,0	0,2212	0000 0000	
01/05/2019	04:30 a.m.	04:45 a.m.	0,2143	0,0	0,0	0,2327	0,0	0,0	0,0	0,2328	0000 0000	
01/05/2019	04:45 a.m.	05:00 a.m.	0,2146	0,0	0,0	0,2326	0,0	0,0	0,0	0,2326	0000 0000	
01/05/2019	05:00 a.m.	05:15 a.m.	0,2255	0,0	0,0	0,2238	0,0	0,0	0,0	0,2237	0000 0000	
01/05/2019	05:15 a.m.	05:30 a.m.	0,2248	0,0	0,0	0,2242	0,0	0,0	0,0	0,2242	0000 0000	
01/05/2019	05:30 a.m.	05:45 a.m.	0,2034	0,0	0,0	0,2316	0,0	0,0	0,0	0,2316	0000 0000	
01/05/2019	05:45 a.m.	06:00 a.m.	0,2008	0,0	0,0	0,2328	0,0	0,0	0,0	0,2328	0000 0000	
01/05/2019	06:00 a.m.	06:15 a.m.	0,2155	0,0	0,0	0,2221	0,0	0,0	0,0	0,2222	0000 0000	
01/05/2019	06:15 a.m.	06:30 a.m.	0,2102	0,0	0,0	0,2291	0,0	0,0	0,0	0,2291	0000 0000	
01/05/2019	06:30 a.m.	06:45 a.m.	0,2029	0,0	0,0	0,2349	0,0	0,0	0,0	0,2348	0000 0000	
01/05/2019	06:45 a.m.	07:00 a.m.	0,2032	0,0	0,0	0,2355	0,0	0,0	0,0	0,2356	0000 0000	
01/05/2019	07:00 a.m.	07:15 a.m.	0,2265	0,0	0,0	0,2186	0,0	0,0	0,0	0,2186	0000 0000	
01/05/2019	07:15 a.m.	07:30 a.m.	0,2033	0,0	0,0	0,2355	0,0	0,0	0,0	0,2354	0000 0000	
01/05/2019	07:30 a.m.	07:45 a.m.	0,2022	0,0	0,0	0,2355	0,0	0,0	0,0	0,2356	0000 0000	
01/05/2019	07:45 a.m.	08:00 a.m.	0,2223	0,0	0,0	0,2198	0,0	0,0	0,0	0,2197	0000 0000	
01/05/2019	08:00 a.m.	08:15 a.m.	0,208	0,0	0,0	0,2298	0,0	0,0	0,0	0,2299	0000 0000	
01/05/2019	08:15 a.m.	08:30 a.m.	0,2029	0,0	0,0	0,233	0,0	0,0	0,0	0,233	0000 0000	
01/05/2019	08:30 a.m.	08:45 a.m.	0,2208	0,0	0,0	0,2196	0,0	0,0	0,0	0,2195	0000 0000	
01/05/2019	08:45 a.m.	09:00 a.m.	0,2131	0,0	0,0	0,2285	0,0	0,0	0,0	0,2286	0000 0000	
01/05/2019	09:00 a.m.	09:15 a.m.	0,2097	0,0	0,0	0,2276	0,0	0,0	0,0	0,2275	0000 0000	
01/05/2019	09:15 a.m.	09:30 a.m.	0,223	0,0	0,0	0,2184	0,0	0,0	0,0	0,2184	0000 0000	
01/05/2019	09:30 a.m.	09:45 a.m.	0,2063	0,0	0,0	0,2317	0,0	0,0	0,0	0,2317	0000 0000	
01/05/2019	09:45 a.m.	10:00 a.m.	0,2323	0,0	0,0	0,2147	0,0	0,0	0,0	0,2147	0000 0000	
01/05/2019	10:00 a.m.	10:15 a.m.	0,2107	0,0	0,0	0,2272	0,0	0,0	0,0	0,2272	0000 0000	
01/05/2019	10:15 a.m.	10:30 a.m.	0,2299	0,0	0,0	0,217	0,0	0,0	0,0	0,2171	0000 0000	
01/05/2019	10:30 a.m.	10:45 a.m.	0,2276	0,0	0,0	0,2181	0,0	0,0	0,0	0,218	0000 0000	
01/05/2019	10:45 a.m.	11:00 a.m.	0,2217	0,0	0,0	0,2233	0,0	0,0	0,0	0,2234	0000 0000	
01/05/2019	11:00 a.m.	11:15 a.m.	0,2436	0,0	0,0	0,2093	0,0	0,0	0,0	0,2092	0000 0000	
01/05/2019	11:15 a.m.	11:30 a.m.	0,2097	0,0	0,0	0,2297	0,0	0,0	0,0	0,2297	0000 0000	
01/05/2019	11:30 a.m.	11:45 a.m.	0,2411	0,0	0,0	0,2089	0,0	0,0	0,0	0,209	0000 0000	
01/05/2019	11:45 a.m.	12:00 p.m.	0,2323	0,0	0,0	0,2147	0,0	0,0	0,0	0,2146	0000 0000	
01/05/2019	12:00 p.m.	12:15 p.m.	0,2237	0,0	0,0	0,2222	0,0	0,0	0,0	0,2223	0000 0000	
01/05/2019	12:15 p.m.	12:30 p.m.	0,2445	0,0	0,0	0,2081	0,0	0,0	0,0	0,208	0000 0000	
01/05/2019	12:30 p.m.	12:45 p.m.	0,2225	0,0	0,0	0,2219	0,0	0,0	0,0	0,222	0000 0000	
01/05/2019	12:45 p.m.	01:00 p.m.	0,2344	0,0	0,0	0,2162	0,0	0,0	0,0	0,2162	0000 0000	
01/05/2019	01:00 p.m.	01:15 p.m.	0,2431	0,0	0,0	0,2089	0,0	0,0	0,0	0,2088	0000 0000	
01/05/2019	01:15 p.m.	01:30 p.m.	0,22	0,0	0,0	0,2243	0,0	0,0	0,0	0,2244	0000 0000	
01/05/2019	01:30 p.m.	01:45 p.m.	0,2328	0,0	0,0	0,2155	0,0	0,0	0,0	0,2154	0000 0000	
01/05/2019	01:45 p.m.	02:00 p.m.	0,2185	0,0	0,0	0,2259	0,0	0,0	0,0	0,2259	0000 0000	
01/05/2019	02:00 p.m.	02:15 p.m.	0,2375	0,0	0,0	0,211	0,0	0,0	0,0	0,2111	0000 0000	
01/05/2019	02:15 p.m.	02:30 p.m.	0,2133	0,0	0,0	0,2264	0,0	0,0	0,0	0,2263	0000 0000	
01/05/2019	02:30 p.m.	02:45 p.m.	0,2304	0,0	0,0	0,2168	0,0	0,0	0,0	0,2169	0000 0000	
01/05/2019	02:45 p.m.	03:00 p.m.	0,2337	0,0	0,0	0,2147	0,0	0,0	0,0	0,2147	0000 0000	
01/05/2019	03:00 p.m.	03:15 p.m.	0,2168	0,0	0,0	0,2296	0,0	0,0	0,0	0,2295	0000 0000	
01/05/2019	03:15 p.m.	03:30 p.m.	0,2413	0,0	0,0	0,212	0,0	0,0	0,0	0,212	0000 0000	
01/05/2019	03:30 p.m.	03:45 p.m.	0,2115	0,0	0,0	0,2321	0,0	0,0	0,0	0,2322	0000 0000	
01/05/2019	03:45 p.m.	04:00 p.m.	0,2359	0,0	0,0	0,2134	0,0	0,0	0,0	0,2134	0000 0000	
01/05/2019	04:00 p.m.	04:15 p.m.	0,2085	0,0	0,0	0,2335	0,0	0,0	0,0	0,2335	0000 0000	
01/05/2019	04:15 p.m.	04:30 p.m.	0,2373	0,0	0,0	0,2119	0,0	0,0	0,0	0,2118	0000 0000	
01/05/2019	04:30 p.m.	04:45 p.m.	0,2062	0,0	0,0	0,2322	0,0	0,0	0,0	0,2322	0000 0000	
01/05/2019	04:45 p.m.	05:00 p.m.	0,231	0,0	0,0	0,2137	0,0	0,0	0,0	0,2137	0000 0000	
01/05/2019	05:00 p.m.	05:15 p.m.	0,2178	0,0	0,0	0,2318	0,0	0,0	0,0	0,2319	0000 0000	
01/05/2019	05:15 p.m.	05:30 p.m.	0,2309	0,0	0,0	0,222	0,0	0,0	0,0	0,2219	0000 0000	
01/05/2019	05:30 p.m.	05:45 p.m.	0,2331	0,0	0,0	0,2215	0,0	0,0	0,0	0,2215	0000 0000	
01/05/2019	05:45 p.m.	06:00 p.m.	0,223	0,0	0,0	0,2274	0,0	0,0	0,0	0,2274	0000 0000	
01/05/2019	06:00 p.m.	06:15 p.m.	0,2372	0,0	0,0	0,2154	0,0	0,0	0,0	0,2155	0000 0000	
01/05/2019	06:15 p.m.	06:30 p.m.	0,2115	0,0	0,0	0,2332	0,0	0,0	0,0	0,2332	0000 0000	
01/05/2019	06:30 p.m.	06:45 p.m.	0,2442	0,0	0,0	0,2107	0,0	0,0	0,0	0,2107	0000 0000	
01/05/2019	06:45 p.m.	07:00 p.m.	0,2247	0,0	0,0	0,2242	0,0	0,0	0,0	0,2241	0000 0000	
01/05/2019	07:00 p.m.	07:15 p.m.	0,2197	0,0	0,0	0,2274	0,0	0,0	0,0	0,2275	0000 0000	
01/05/2019	07:15 p.m.	07:30 p.m.	0,2377	0,0	0,0	0,2149	0,0	0,0	0,0	0,2148	0000 0000	
01/05/2019	07:30 p.m.	07:45 p.m.	0,2266	0,0	0,0	0,2246	0,0	0,0	0,0	0,2246	0000 0000	
01/05/2019	07:45 p.m.	08:00 p.m.	0,2217	0,0	0,0	0,2289	0,0	0,0	0,0	0,2289	0000 0000	
01/05/2019	08:00 p.m.	08:15 p.m.	0,2323	0,0	0,0	0,2194	0,0	0,0	0,0	0,2195	0000 0000	
01/05/2019	08:15 p.m.	08:30 p.m.	0,2219	0,0	0,0	0,2264	0,0	0,0	0,0	0,2264	0000 0000	
01/05/2019	08:30 p.m.	08:45 p.m.	0,2414	0,0	0,0	0,2115	0,0	0,0	0,0	0,2115	0000 0000	
01/05/2019	08:45 p.m.	09:00 p.m.	0,2199	0,0	0,0	0,2289	0,0	0,0	0,0	0,2289	0000 0000	
01/05/2019	09:00 p.m.	09:15 p.m.	0,2187	0,0	0,0	0,229	0,0	0,0	0,0	0,2289	0000 0000	
01/05/2019	09:15 p.m.	09:30 p.m.	0,2351	0,0	0,0	0,2167	0,0	0,0	0,0	0,2168	0000 0000	
01/05/2019	09:30 p.m.	09:45 p.m.	0,2238	0,0	0,0	0,2267	0,0	0,0	0,0	0,2266	0000 0000	
01/05/2019	09:45 p.m.	10:00 p.m.	0,2192	0,0	0,0	0,2311	0,0	0,0	0,0	0,2312	0000 0000	
01/05/2019	10:00 p.m.	10:15 p.m.	0,2212	0,0	0,0	0,2285	0,0	0,0	0,0	0,2284	0000 0000	
01/05/2019	10:15 p.m.	10:30 p.m.	0,2392	0,0	0,0	0,2144	0,0	0,0	0,0	0,2145	0000 0000	
01/05/2019	10:30 p.m.	10:45 p.m.	0,2173	0,0	0,0	0,2329	0,0	0,0	0,0	0,2328	0000 0000	
01/05/2019	10:45 p.m.	11:00 p.m.	0,2182	0,0	0,0	0,2324	0,0	0,0	0,0	0,2324	0000 0000	
01/05/2019	11:00 p.m.	11:15 p.m.	0,2222	0,0	0,0	0,2293	0,0	0,0	0,0	0,2293	0000 0000	
01/05/2019	11:15 p.m.	11:30 p.m.	0,2373	0,0	0,0	0,2179	0,0	0,0	0,0	0,218	0000 0000	
01/05/2019	11:30 p.m.	11:45 p.m.	0,2177	0,0	0,0	0,2329	0,0	0,0	0,0	0,2329	0000 0000	
01/05/2019	11:45 p.m.	12:00 a.m.	0,2179	0,0	0,0	0,2326	0,0	0,0	0,0	0,2325	0000 0000	
02/05/2019	12:00 a.m.	12:15 a.m.	0,2376	0,0	0,0	0,2171	0,0	0,0	0,0	0,2172	0000 0000	
02/05/2019	12:15 a.m.	12:30 a.m.	0,2174	0,0	0,0	0,2338	0,0	0,0	0,0	0,2337	0000 0000	
02/05/2019	12:30 a.m.	12:45 a.m.	0,2174	0,0	0,0	0,2341	0,0	0,0	0,0	0,2341	0000 0000	
02/05/2019	12:45 a.m.	01:00 a.m.	0,2293	0,0	0,0	0,2233	0,0	0,0	0,0	0,2233	0000 0000	
02/05/2019	01:00 a.m.	01:15 a.m.	0,2254	0,0	0,0	0,2273	0,0	0,0	0,0	0,2274	0000 0000	
02/05/2019	01:15 a.m.	01:30 a.m.	0,2167	0,0	0,0	0,2342	0,0	0,0	0,0	0,2342	0000 0000	
02/05/2019	01:30 a.m.	01:45 a.m.	0,2175	0,0	0,0	0,2347	0,0	0,0	0,0	0,2347	0000 0000	
02/05/2019	01:45 a.m.	02:00 a.m.	0,2386	0,0	0,0	0,2184	0,0	0,0	0,0	0,2183	0000 0000	
02/05/2019	02:00 a.m.	02:15 a.m.	0,2186	0,0	0,0	0,2356	0,0	0,0	0,0	0,2356	0000 0000	
