Fecha	Inicio	Fin	1-1:1.5 kW	1-1:2.5 kW	1-1:3.5 kvar	1-1:4.5 kvar	1-1:5.5 kvar	1-1:6.5 kvar	1-1:7.5 kvar	1-1:8.5 kvar	Estado	
31/05/2019	12:45 p.m.	01:00 p.m.	0,1453	0,0	0,1426	0,0	0,1426	0,0	0,0	0,0	0000 4000	
31/05/2019	01:00 p.m.	01:15 p.m.	0,2631	0,0	0,2598	0,0	0,2598	0,0	0,0	0,0	0000 0000	
31/05/2019	01:15 p.m.	01:30 p.m.	0,2655	0,0	0,2636	0,0	0,2636	0,0	0,0	0,0	0000 0000	
31/05/2019	01:30 p.m.	01:45 p.m.	0,2652	0,0	0,261	0,0	0,261	0,0	0,0	0,0	0000 0000	
31/05/2019	01:45 p.m.	02:00 p.m.	0,2651	0,0	0,2549	0,0	0,2549	0,0	0,0	0,0	0000 0000	
31/05/2019	02:00 p.m.	02:15 p.m.	0,2643	0,0	0,2549	0,0	0,2549	0,0	0,0	0,0	0000 0000	
31/05/2019	02:15 p.m.	02:30 p.m.	0,2641	0,0	0,2512	0,0	0,2512	0,0	0,0	0,0	0000 0000	
31/05/2019	02:30 p.m.	02:45 p.m.	0,2637	0,0	0,2493	0,0	0,2493	0,0	0,0	0,0	0000 0000	
31/05/2019	02:45 p.m.	03:00 p.m.	0,2635	0,0	0,2555	0,0	0,2555	0,0	0,0	0,0	0000 0000	
31/05/2019	03:00 p.m.	03:15 p.m.	0,2633	0,0	0,2583	0,0	0,2583	0,0	0,0	0,0	0000 0000	
31/05/2019	03:15 p.m.	03:30 p.m.	0,2628	0,0	0,259	0,0	0,259	0,0	0,0	0,0	0000 0000	
31/05/2019	03:30 p.m.	03:45 p.m.	0,2633	0,0	0,2656	0,0	0,2656	0,0	0,0	0,0	0000 0000	
31/05/2019	03:45 p.m.	04:00 p.m.	0,2635	0,0	0,267	0,0	0,267	0,0	0,0	0,0	0000 0000	
31/05/2019	04:00 p.m.	04:15 p.m.	0,263	0,0	0,2666	0,0	0,2666	0,0	0,0	0,0	0000 0000	
31/05/2019	04:15 p.m.	04:30 p.m.	0,2554	0,0	0,2692	0,0	0,2692	0,0	0,0	0,0	0000 0000	
31/05/2019	04:30 p.m.	04:45 p.m.	0,2563	0,0	0,2735	0,0	0,2735	0,0	0,0	0,0	0000 0000	
31/05/2019	04:45 p.m.	05:00 p.m.	0,2562	0,0	0,2751	0,0	0,2751	0,0	0,0	0,0	0000 0000	
31/05/2019	05:00 p.m.	05:15 p.m.	0,2568	0,0	0,2822	0,0	0,2822	0,0	0,0	0,0	0000 0000	
31/05/2019	05:15 p.m.	05:30 p.m.	0,2286	0,0	0,2567	0,0	0,2567	0,0	0,0	0,0	0000 0000	
31/05/2019	05:30 p.m.	05:45 p.m.	0,0038	0,0	0,0215	0,0	0,0215	0,0	0,0	0,0	0000 0000	
