Units: ENERGY (Kilo), interval
"Meter ID:" "Date" "Time" "Int.Len" "kWh-Del" "kVARh-Del" "kWh-Rec" "kVARh-Rec"
"            09644090" "01/05/19" "00:15" 15 0,742800000000000 0,372000000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "00:30" 15 0,742425000000000 0,370575000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "00:45" 15 0,742725000000000 0,373575000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "01:00" 15 0,743325000000000 0,374775000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "01:15" 15 0,742875000000000 0,374850000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "01:30" 15 0,742950000000000 0,374625000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "01:45" 15 0,743100000000000 0,374850000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "02:00" 15 0,742950000000000 0,374925000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "02:15" 15 0,742950000000000 0,374625000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "02:30" 15 0,743100000000000 0,375525000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "02:45" 15 0,743475000000000 0,372825000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "03:00" 15 0,743250000000000 0,370950000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "03:15" 15 0,743175000000000 0,369675000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "03:30" 15 0,743400000000000 0,367800000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "03:45" 15 0,743100000000000 0,365100000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "04:00" 15 0,743025000000000 0,363450000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "04:15" 15 0,742950000000000 0,359100000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "04:30" 15 0,742950000000000 0,356625000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "04:45" 15 0,743100000000000 0,355500000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "05:00" 15 0,748725000000000 0,357000000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "05:15" 15 0,746775000000000 0,354375000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "05:30" 15 0,746175000000000 0,355125000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "05:45" 15 0,746325000000000 0,356700000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "06:00" 15 0,746400000000000 0,357375000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "06:15" 15 0,747000000000000 0,357975000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "06:30" 15 0,746400000000000 0,357300000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "06:45" 15 0,746475000000000 0,356775000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "07:00" 15 0,746775000000000 0,357150000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "07:15" 15 0,746175000000000 0,356175000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "07:30" 15 0,745950000000000 0,355575000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "07:45" 15 0,745650000000000 0,354300000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "08:00" 15 0,745650000000000 0,353175000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "08:15" 15 0,745500000000000 0,351300000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "08:30" 15 0,745800000000000 0,350550000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "08:45" 15 0,746025000000000 0,350400000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "09:00" 15 0,745950000000000 0,350250000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "09:15" 15 0,745725000000000 0,351375000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "09:30" 15 0,745875000000000 0,350775000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "09:45" 15 0,745800000000000 0,350550000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "10:00" 15 0,746175000000000 0,350175000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "10:15" 15 0,745575000000000 0,349950000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "10:30" 15 0,745575000000000 0,350025000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "10:45" 15 0,745650000000000 0,351375000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "11:00" 15 0,745425000000000 0,352050000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "11:15" 15 0,732150000000000 0,346425000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "11:30" 15 0,729300000000000 0,344550000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "11:45" 15 0,729450000000000 0,344700000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "12:00" 15 0,729450000000000 0,345225000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "12:15" 15 0,728025000000000 0,344175000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "12:30" 15 0,727575000000000 0,344325000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "12:45" 15 0,727050000000000 0,343350000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "13:00" 15 0,726525000000000 0,343650000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "13:15" 15 0,726450000000000 0,343875000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "13:30" 15 0,726975000000000 0,344625000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "13:45" 15 0,727650000000000 0,345225000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "14:00" 15 0,727875000000000 0,344850000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "14:15" 15 0,727500000000000 0,343725000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "14:30" 15 0,729675000000000 0,344175000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "14:45" 15 0,728700000000000 0,342825000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "15:00" 15 0,729225000000000 0,342600000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "15:15" 15 0,728925000000000 0,343200000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "15:30" 15 0,730425000000000 0,343425000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "15:45" 15 0,731325000000000 0,344925000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "16:00" 15 0,731550000000000 0,345600000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "16:15" 15 0,731625000000000 0,346575000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "16:30" 15 0,731175000000000 0,347625000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "16:45" 15 0,731400000000000 0,349650000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "17:00" 15 0,730800000000000 0,348675000000000 0,000000000000000 0,000000000000000
"            09644090" "01/05/19" "17:15" 15 0,043050000000000 0,020550000000000 0,000450000000000 0,059625000000000
"            09644090" "01/05/19" "17:30" 15 0,000000000000000 0,000000000000000 0,000450000000000 0,063750000000000
"            09644090" "01/05/19" "17:45" 15 0,000000000000000 0,000000000000000 0,000525000000000 0,066675000000000
"            09644090" "01/05/19" "18:00" 15 0,000000000000000 0,000000000000000 0,000525000000000 0,067800000000000
"            09644090" "01/05/19" "18:15" 15 0,000000000000000 0,000000000000000 0,000525000000000 0,068475000000000
"            09644090" "01/05/19" "18:30" 15 0,000000000000000 0,000000000000000 0,000525000000000 0,069225000000000
"            09644090" "01/05/19" "18:45" 15 0,000000000000000 0,000000000000000 0,000600000000000 0,068625000000000
"            09644090" "01/05/19" "19:00" 15 0,000000000000000 0,000000000000000 0,000525000000000 0,068925000000000
"            09644090" "01/05/19" "19:15" 15 0,000000000000000 0,000000000000000 0,000525000000000 0,068850000000000
"            09644090" "01/05/19" "19:30" 15 0,000000000000000 0,000000000000000 0,000525000000000 0,069000000000000
"            09644090" "01/05/19" "19:45" 15 0,000000000000000 0,000000000000000 0,000525000000000 0,069000000000000
"            09644090" "01/05/19" "20:00" 15 0,000000000000000 0,000000000000000 0,000525000000000 0,069075000000000
"            09644090" "01/05/19" "20:15" 15 0,000000000000000 0,000000000000000 0,000525000000000 0,069750000000000
"            09644090" "01/05/19" "20:30" 15 0,000000000000000 0,000000000000000 0,000525000000000 0,069450000000000
"            09644090" "01/05/19" "20:45" 15 0,000000000000000 0,000000000000000 0,000525000000000 0,069675000000000
